Komoditas,tanggal,harga,sumber,is_outlier
Daging Sapi Kualitas 1,2025-04-23,140000.0,PIHPS,False
Daging Sapi Kualitas 1,2025-04-24,140000.0,PIHPS,False
Daging Sapi Kualitas 1,2025-04-25,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-04-28,139850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-04-29,139850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-04-30,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-01,139950.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-02,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-05,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-06,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-07,140000.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-08,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-09,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-12,139750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-13,139750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-14,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-15,139950.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-16,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-19,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-20,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-21,139900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-22,139850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-23,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-26,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-27,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-28,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-29,139650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-05-30,139500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-02,139850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-03,140000.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-04,140400.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-05,142050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-06,141900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-09,141850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-10,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-11,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-12,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-13,139850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-16,139850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-17,139750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-18,139750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-19,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-20,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-23,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-24,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-25,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-26,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-27,139650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-06-30,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-01,139850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-02,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-03,139800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-04,140000.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-07,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-08,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-09,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-10,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-11,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-14,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-15,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-16,140200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-17,140200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-18,140200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-21,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-22,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-23,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-24,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-25,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-28,140200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-29,140200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-30,140200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-07-31,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-01,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-04,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-05,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-06,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-07,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-08,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-11,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-12,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-13,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-14,139700.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-15,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-18,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-19,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-20,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-21,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-22,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-25,140050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-26,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-27,140100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-28,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-08-29,140150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-01,140250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-02,140250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-03,140250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-04,140250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-05,140250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-08,140250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-09,140300.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-10,140300.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-11,140300.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-12,140250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-15,140400.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-16,140400.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-17,140400.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-18,140400.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-19,140400.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-22,140400.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-23,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-24,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-25,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-26,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-29,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-09-30,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-01,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-02,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-03,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-06,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-07,140450.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-08,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-09,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-10,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-13,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-14,139750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-15,140550.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-16,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-17,140550.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-20,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-21,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-22,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-23,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-24,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-27,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-28,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-29,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-30,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-10-31,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-03,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-04,140500.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-05,140750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-06,140650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-07,140650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-10,140650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-11,140650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-12,140650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-13,140650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-14,140650.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-17,140800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-18,140800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-19,140800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-20,140800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-21,141300.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-24,140750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-25,140750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-26,140800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-27,140800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-11-28,140800.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-01,140850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-02,140900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-03,140900.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-04,141000.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-05,141050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-08,141050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-09,141050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-10,141050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-11,141050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-12,141050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-15,141100.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-16,141250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-17,141200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-18,141250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-19,141300.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-22,141750.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-23,141850.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-24,142150.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-25,142200.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-26,142250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-29,142250.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-30,142050.0,PIHPS,False
Daging Sapi Kualitas 1,2025-12-31,142550.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-01,142500.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-02,142350.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-05,142050.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-06,141950.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-07,141950.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-08,142000.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-09,142200.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-12,142150.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-13,142200.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-14,142200.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-15,142250.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-16,142250.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-19,142250.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-20,142250.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-21,142250.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-22,142350.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-23,142500.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-26,142650.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-27,142650.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-28,142850.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-29,142900.0,PIHPS,False
Daging Sapi Kualitas 1,2026-01-30,143000.0,PIHPS,False
Daging Sapi Kualitas 1,2026-02-02,143050.0,PIHPS,False
Daging Sapi Kualitas 1,2026-02-03,143150.0,PIHPS,False
Daging Sapi Kualitas 1,2026-02-04,143250.0,PIHPS,False
Daging Sapi Kualitas 1,2026-02-05,143300.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-06,143250.0,PIHPS,False
Daging Sapi Kualitas 1,2026-02-09,143450.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-10,143450.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-11,143450.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-12,143650.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-13,143950.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-16,143850.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-17,143900.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-18,145250.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-19,145250.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-20,145200.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-23,144650.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-24,144450.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-25,144400.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-26,144400.0,PIHPS,True
Daging Sapi Kualitas 1,2026-02-27,144400.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-02,144500.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-03,144400.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-04,144300.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-05,144500.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-06,144450.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-09,144750.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-10,145200.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-11,145600.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-12,145750.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-13,146000.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-16,148250.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-17,150150.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-18,150300.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-19,150350.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-20,150350.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-23,150250.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-24,150350.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-25,149200.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-26,149200.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-27,149200.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-30,148450.0,PIHPS,True
Daging Sapi Kualitas 1,2026-03-31,148300.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-01,148400.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-02,148250.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-03,148050.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-06,148250.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-07,147700.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-08,147750.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-09,147750.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-10,147650.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-13,147800.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-14,147800.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-15,147800.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-16,147700.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-17,147800.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-20,147900.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-21,147900.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-22,147900.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-23,147900.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-24,148150.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-27,147850.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-28,148050.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-29,148000.0,PIHPS,True
Daging Sapi Kualitas 1,2026-04-30,148000.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-03,119300.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-04,118300.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-05,118950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-06,118900.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-07,118900.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-10,118650.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-11,118750.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-12,118800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-13,118800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-14,118800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-17,118850.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-18,118900.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-19,118950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-20,118950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-21,118950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-24,118950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-25,118950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-26,119000.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-27,119050.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-28,119050.0,PIHPS,True
Daging Sapi Kualitas 2,2022-01-31,118600.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-01,110000.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-02,119050.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-03,118800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-04,118800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-07,118150.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-08,119250.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-09,119350.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-10,119350.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-11,119350.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-14,119350.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-15,119400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-16,119400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-17,119400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-18,119600.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-21,119250.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-22,119750.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-23,119800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-24,119800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-25,119950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-02-28,120475.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-01,121000.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-02,121150.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-03,121225.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-04,121300.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-07,121550.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-08,121550.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-09,121800.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-10,121850.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-11,121900.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-14,121900.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-15,121950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-16,122200.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-17,123300.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-18,122400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-21,122400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-22,122400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-23,122400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-24,122400.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-25,122450.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-28,122700.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-29,122950.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-30,123300.0,PIHPS,True
Daging Sapi Kualitas 2,2022-03-31,124150.0,PIHPS,True
Daging Sapi Kualitas 2,2022-04-01,125250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-04,125300.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-05,125300.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-06,125300.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-07,124400.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-08,124200.0,PIHPS,True
Daging Sapi Kualitas 2,2022-04-11,124200.0,PIHPS,True
Daging Sapi Kualitas 2,2022-04-12,124050.0,PIHPS,True
Daging Sapi Kualitas 2,2022-04-13,124200.0,PIHPS,True
Daging Sapi Kualitas 2,2022-04-14,124900.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-15,130000.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-18,124800.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-19,124950.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-20,125150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-21,125250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-22,125600.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-25,126850.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-26,127350.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-27,128650.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-28,130150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-04-29,150000.0,PIHPS,True
Daging Sapi Kualitas 2,2022-05-02,143333.33333333334,PIHPS,True
Daging Sapi Kualitas 2,2022-05-03,136666.66666666666,PIHPS,True
Daging Sapi Kualitas 2,2022-05-04,130000.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-05,130000.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-06,127500.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-09,128800.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-10,128650.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-11,128450.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-12,128550.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-13,128400.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-16,120000.0,PIHPS,True
Daging Sapi Kualitas 2,2022-05-17,128250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-18,127750.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-19,128250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-20,128200.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-23,128100.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-24,128150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-25,127950.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-26,128000.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-27,128050.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-30,127950.0,PIHPS,False
Daging Sapi Kualitas 2,2022-05-31,127850.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-01,127875.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-02,127900.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-03,127900.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-06,127950.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-07,127950.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-08,127950.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-09,128050.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-10,128200.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-13,128000.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-14,128150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-15,128150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-16,128200.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-17,128250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-20,128200.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-21,128250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-22,128150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-23,128300.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-24,128200.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-27,128150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-28,128200.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-29,128150.0,PIHPS,False
Daging Sapi Kualitas 2,2022-06-30,128200.0,PIHPS,False
Daging Sapi Kualitas 2,2022-07-01,128250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-07-04,128250.0,PIHPS,False
Daging Sapi Kualitas 2,2022-07-05,128300.0,PIHPS,False
